"ano";"UF";"sexo";"idade";"cor";"mae_viva";"reg_nascimento";"UF_nasc";"alfabetizado";"anos_estudo";"renda_total"
2005;"SP";"homem";9;"parda";1;1;;1;3;
2005;"BA";"mulher";27;"branca";1;1;;1;11;300
2005;"AP";"homem";15;"parda";1;1;;1;4;0
2005;"RN";"mulher";58;"parda";0;1;;1;5;50
2005;"RS";"homem";40;"branca";0;1;;1;15;2700
2005;"BA";"mulher";25;"parda";1;1;;1;4;200
2005;"MG";"mulher";14;"branca";1;1;;1;7;50
2005;"SP";"homem";5;"branca";1;1;;0;0;
2005;"PR";"homem";14;"branca";1;1;;1;8;0
2005;"PI";"mulher";0;"parda";1;0;;0;0;
2005;"RS";"homem";21;"branca";1;1;;1;4;0
2005;"GO";"homem";31;"parda";1;1;;1;7;600
2005;"RJ";"mulher";18;"branca";1;1;;1;9;200
2005;"MG";"mulher";29;"parda";1;1;;1;5;27
2005;"CE";"mulher";56;"parda";0;1;;1;2;300
2005;"RO";"homem";53;"parda";1;1;"PE";1;7;500
2005;"RS";"homem";46;"branca";1;1;;1;5;601
2005;"TO";"homem";11;"branca";1;1;;1;3;0
2005;"AC";"homem";22;"branca";1;1;;1;4;0
2005;"GO";"mulher";17;"branca";1;1;;1;10;0
2005;"PE";"mulher";47;"parda";1;1;;1;5;575
2005;"PI";"mulher";66;"parda";0;1;;1;5;300
2005;"BA";"mulher";16;"branca";1;1;;0;0;0
2005;"MG";"mulher";11;"branca";1;1;;1;4;0
2005;"BA";"homem";36;"parda";1;1;;1;11;420
2005;"MG";"homem";42;"branca";1;1;;1;10;2900
2005;"RS";"mulher";31;"branca";1;1;;1;14;1200
2005;"RR";"mulher";34;"parda";1;1;"PA";1;8;95
2005;"ES";"homem";35;"preta";1;1;;1;6;0
2005;"SP";"mulher";44;"branca";1;1;;1;15;1100
2005;"SP";"homem";72;"amarela";0;1;;1;2;1069
2005;"SP";"mulher";3;"parda";1;1;;0;0;
2005;"MG";"homem";5;"parda";1;1;;0;0;
2005;"GO";"homem";4;"preta";1;1;;0;0;
2005;"BA";"mulher";28;"parda";1;1;;1;11;380
2005;"RS";"mulher";31;"branca";1;1;;1;11;350
2005;"PR";"mulher";15;"branca";1;1;;1;8;0
2005;"MG";"mulher";10;"parda";1;1;;1;0;0
2005;"RS";"mulher";20;"parda";1;1;;1;11;350
2005;"MG";"homem";66;"branca";0;1;;1;8;2200
2005;"RO";"homem";49;"branca";1;1;"MG";1;10;450
2005;"SP";"homem";9;"branca";1;1;;1;2;
2005;"SP";"mulher";85;"branca";0;1;"PE";1;4;300
2005;"CE";"homem";16;"parda";1;1;;1;6;200
2005;"SP";"mulher";49;"branca";1;1;"PE";1;7;0
2005;"MG";"mulher";20;"branca";1;1;;1;11;415
2005;"AL";"mulher";14;"parda";1;1;;1;5;0
2005;"SP";"homem";50;"branca";1;1;;1;15;12000
2005;"RS";"mulher";51;"branca";0;1;;1;5;1300
2005;"SP";"homem";53;"branca";0;1;;1;15;4500
2005;"SE";"mulher";26;"branca";1;1;;1;12;300
2005;"TO";"mulher";50;"parda";1;1;"MA";1;5;500
2005;"BA";"homem";12;"parda";1;1;;1;3;0
2005;"MS";"homem";75;"branca";0;1;;0;0;300
2005;"SC";"mulher";67;"branca";0;1;;1;11;3500
2005;"PR";"homem";4;"branca";1;1;;0;0;
2005;"GO";"mulher";8;"branca";1;1;;1;1;
2005;"DF";"homem";4;"branca";1;1;;0;0;
2005;"RJ";"mulher";23;"branca";1;1;;1;11;300
2005;"AM";"mulher";1;"parda";1;1;;0;0;
2005;"AL";"mulher";19;"branca";1;1;;1;5;100
2005;"PE";"mulher";10;"parda";1;1;;1;4;0
2005;"AP";"homem";52;"parda";0;1;"CE";1;4;450
2005;"AM";"homem";1;"preta";1;0;;0;0;
2005;"BA";"mulher";90;"parda";0;1;;0;0;300
2005;"AL";"homem";30;"branca";1;1;;1;5;300
2005;"CE";"homem";5;"branca";1;1;;0;0;
2005;"RJ";"mulher";26;"branca";1;1;"PB";1;15;600
2005;"BA";"mulher";1;"branca";1;1;;0;0;
2005;"GO";"mulher";31;"parda";1;1;;1;4;360
2005;"SP";"mulher";48;"branca";1;1;;1;11;2000
2005;"PE";"mulher";10;"parda";1;1;;1;3;0
2005;"CE";"homem";28;"branca";1;1;;1;14;1200
2005;"AP";"mulher";35;"parda";1;1;;1;11;250
2005;"DF";"mulher";39;"parda";1;1;"PI";1;0;300
2005;"BA";"mulher";72;"parda";0;1;;0;1;300
2005;"ES";"mulher";5;"parda";1;1;;0;0;
2005;"SP";"mulher";56;"branca";0;1;;1;15;0
2005;"DF";"mulher";27;"branca";1;1;"SP";1;15;3500
2005;"RJ";"homem";1;"parda";1;1;;0;0;
2005;"RO";"mulher";28;"branca";1;1;;1;2;0
2005;"MT";"homem";47;"branca";0;1;"PR";1;4;360
2005;"PR";"homem";17;"branca";1;1;;1;8;240
2005;"BA";"homem";30;"parda";1;1;;1;10;300
2005;"PA";"mulher";32;"parda";1;0;;0;2;0
2005;"AM";"mulher";23;"parda";1;1;;1;7;0
2005;"RS";"homem";43;"branca";1;1;;1;6;550
2005;"RS";"mulher";16;"preta";1;1;;1;7;0
2005;"SP";"homem";18;"branca";0;1;;1;9;300
2005;"TO";"homem";10;"parda";1;1;"MS";1;3;0
2005;"AL";"mulher";12;"branca";0;1;;1;5;80
2005;"SP";"homem";15;"branca";1;1;;1;7;0
2005;"MT";"mulher";22;"branca";1;1;;1;11;200
2005;"SP";"mulher";17;"parda";1;1;;1;9;300
2005;"RN";"mulher";23;"parda";1;1;;1;11;540
2005;"SP";"homem";9;"parda";1;1;;1;2;
2005;"PE";"mulher";7;"branca";1;1;;1;0;
2005;"GO";"mulher";59;"branca";1;1;;0;0;300
2005;"PI";"mulher";29;"parda";1;1;;1;3;45
2005;"BA";"homem";19;"preta";1;1;;1;10;15
2005;"PB";"homem";28;"parda";1;1;;0;0;240
2005;"PA";"mulher";63;"branca";0;1;;1;2;300
2005;"RS";"homem";53;"branca";0;1;;1;5;1232
2005;"MG";"mulher";4;"parda";1;1;;0;0;
2005;"SP";"mulher";48;"parda";1;1;;1;2;800
2005;"BA";"mulher";28;"parda";1;1;"AL";1;4;95
2005;"RS";"homem";14;"preta";1;1;;1;6;0
2005;"SP";"homem";46;"branca";0;1;;1;12;1800
2005;"AL";"mulher";32;"parda";1;1;;1;11;0
2005;"GO";"mulher";29;"parda";1;1;;1;15;1500
2005;"SP";"mulher";64;"branca";0;1;;1;3;
2005;"AM";"homem";18;"parda";1;1;;1;10;0
2005;"RJ";"homem";1;"branca";1;1;;0;0;
2005;"BA";"mulher";67;"preta";0;1;;1;15;3900
2005;"PA";"homem";67;"parda";0;1;;1;3;300
2005;"MG";"mulher";25;"parda";1;1;;1;10;0
2005;"GO";"mulher";0;"parda";1;1;;0;0;
2005;"SP";"homem";6;"branca";1;1;;0;0;
2005;"ES";"mulher";15;"branca";1;1;;1;9;150
2005;"RN";"mulher";6;"parda";1;1;;0;0;
2005;"PR";"mulher";4;"branca";1;1;;0;0;
2005;"SP";"mulher";5;"branca";1;1;;0;0;
2005;"RS";"homem";20;"branca";1;1;;1;11;600
2005;"SP";"homem";19;"branca";1;1;;1;11;450
2005;"MG";"mulher";26;"parda";1;1;;1;11;100
2005;"MG";"mulher";14;"parda";1;1;;1;5;0
2005;"BA";"mulher";49;"parda";0;1;;0;0;0
2005;"BA";"mulher";52;"parda";0;1;;0;2;1000
2005;"SC";"homem";5;"branca";1;1;;1;0;
2005;"MS";"homem";2;"parda";1;1;;0;0;
2005;"MA";"homem";35;"parda";1;1;;1;4;130
2005;"PR";"mulher";41;"branca";1;1;;1;4;500
2005;"DF";"homem";23;"parda";1;1;;1;11;1200
2005;"DF";"homem";17;"parda";1;1;"PA";1;11;0
2005;"SE";"homem";39;"parda";0;1;"RJ";1;11;450
2005;"BA";"mulher";7;"parda";1;1;;0;0;
2005;"GO";"mulher";14;"parda";1;1;;1;7;100
2005;"PA";"homem";0;"parda";1;0;;0;0;
2005;"GO";"homem";44;"parda";0;1;;1;2;0
2005;"AL";"homem";34;"parda";1;1;;1;4;400
2005;"MG";"mulher";20;"branca";1;1;;1;11;300
2005;"MG";"homem";3;"parda";1;1;;0;0;
2005;"SP";"mulher";54;"branca";0;1;;1;6;0
2005;"BA";"mulher";5;"branca";1;1;"MG";1;0;
2005;"MA";"homem";73;"parda";0;1;;1;8;300
2005;"AL";"mulher";0;"parda";1;1;;0;0;
2005;"RJ";"mulher";26;"parda";1;1;;1;11;400
2005;"PA";"mulher";19;"parda";1;1;;0;0;0
2005;"RS";"homem";34;"branca";1;1;;0;0;0
2005;"CE";"homem";61;"parda";0;1;;0;0;300
2005;"MG";"homem";51;"parda";0;1;;1;11;4000
2005;"MA";"mulher";21;"parda";1;1;"DF";1;10;0
2005;"PE";"homem";47;"parda";0;1;;0;0;
2005;"RJ";"homem";16;"branca";1;1;;1;8;0
2005;"PB";"mulher";1;"parda";1;1;;0;0;
2005;"SP";"homem";1;"branca";1;1;;0;0;
2005;"MG";"mulher";40;"parda";1;1;;1;3;80
2005;"GO";"mulher";26;"parda";1;1;"DF";1;10;750
2005;"RS";"homem";4;"branca";1;1;;0;0;
2005;"BA";"homem";24;"parda";1;1;;1;3;800
2005;"PE";"homem";10;"branca";1;1;;1;3;0
2005;"RS";"homem";52;"branca";0;1;;1;11;1500
2005;"BA";"mulher";18;"parda";1;1;;1;8;0
2005;"PE";"mulher";48;"parda";0;1;"PB";1;8;100
2005;"PA";"mulher";45;"parda";1;1;;1;8;0
2005;"PA";"mulher";9;"branca";1;1;;1;3;
2005;"SP";"mulher";32;"branca";1;1;;1;11;620
2005;"SP";"homem";53;"branca";1;1;;1;4;1500
2005;"MT";"homem";63;"branca";1;1;;1;2;350
2005;"PE";"mulher";10;"branca";1;1;;1;3;0
2005;"MS";"homem";57;"parda";0;1;"ES";1;4;300
2005;"CE";"homem";40;"parda";1;1;;1;4;300
2005;"PR";"mulher";65;"branca";1;1;;1;5;3025
2005;"CE";"mulher";55;"branca";1;1;;1;15;1700
2005;"AM";"homem";16;"parda";1;1;;1;8;0
2005;"RS";"mulher";38;"branca";1;1;;1;11;400
2005;"SP";"mulher";66;"branca";0;1;;1;3;300
2005;"GO";"mulher";25;"parda";1;1;;1;7;317
2005;"SP";"homem";41;"branca";0;1;"PR";1;1;350
2005;"RS";"mulher";18;"branca";1;1;;1;9;0
2005;"SE";"homem";30;"branca";1;1;;1;11;1661
2005;"BA";"mulher";8;"parda";1;1;;0;0;
2005;"RJ";"mulher";47;"preta";0;1;;1;11;600
2005;"PA";"homem";5;"parda";1;1;;1;0;
2005;"CE";"homem";18;"parda";1;1;;1;5;300
2005;"RJ";"homem";9;"branca";1;1;;1;2;
2005;"PR";"homem";7;"branca";1;1;;1;0;
2005;"RS";"homem";0;"branca";1;1;;0;0;
2005;"BA";"homem";24;"parda";1;1;;1;5;1400
2005;"SC";"mulher";8;"branca";1;1;;1;2;
2005;"PA";"homem";43;"parda";0;1;;1;4;100
2005;"RJ";"homem";50;"branca";1;1;;1;1;600
2005;"SE";"homem";2;"parda";1;1;;0;0;
2005;"RJ";"homem";10;"branca";1;1;"RN";1;4;0
2005;"MS";"homem";17;"parda";1;1;;1;10;380
2005;"CE";"mulher";52;"branca";0;1;;1;11;1000
2005;"BA";"homem";38;"parda";1;1;;1;4;300
2005;"SP";"mulher";53;"branca";0;1;;1;4;600
2005;"PR";"homem";62;"parda";0;1;"AL";1;3;180
2005;"MG";"homem";7;"parda";1;1;;1;0;
2005;"RS";"homem";35;"branca";1;1;;1;11;3400
2005;"MG";"mulher";0;"branca";1;1;;0;0;
2005;"MG";"homem";10;"parda";1;1;;1;3;0
2005;"BA";"mulher";29;"branca";1;1;;1;11;390
2005;"SE";"mulher";4;"branca";1;1;;0;0;
2005;"TO";"homem";13;"parda";1;1;;1;4;0
2005;"PE";"mulher";14;"parda";1;1;;1;7;0
2005;"PE";"mulher";28;"branca";1;1;;1;15;333
2005;"PR";"homem";14;"branca";1;1;;1;7;0
2005;"PR";"homem";17;"branca";1;1;;1;8;200
2005;"MA";"mulher";48;"parda";1;1;;1;5;130
2005;"MG";"mulher";39;"parda";0;1;;0;1;80
2005;"RJ";"homem";26;"preta";1;1;;1;15;300
2005;"MG";"mulher";10;"parda";1;1;;1;3;0
2005;"BA";"mulher";43;"branca";0;1;;1;0;65
2005;"BA";"homem";53;"parda";1;1;;1;5;700
2005;"RO";"mulher";64;"preta";0;1;"ES";0;0;300
2005;"MS";"homem";6;"parda";1;1;;0;0;
2005;"PA";"mulher";30;"parda";0;1;;1;0;0
2005;"MG";"mulher";12;"branca";1;1;;1;5;0
2005;"RS";"mulher";12;"parda";1;1;;1;5;0
2005;"RJ";"mulher";70;"branca";0;1;;1;15;
2005;"BA";"mulher";47;"preta";1;1;;1;10;500
2005;"ES";"homem";41;"preta";1;1;;1;4;1300
2005;"PR";"homem";7;"branca";1;1;;1;0;
2005;"PI";"mulher";18;"branca";1;1;;1;11;0
2005;"GO";"mulher";60;"branca";1;1;"MG";0;0;0
2005;"MG";"homem";37;"parda";1;1;;1;11;1600
2005;"MS";"mulher";49;"branca";1;0;"SC";1;4;450
2005;"MT";"homem";22;"parda";1;1;;1;4;240
2005;"PR";"homem";1;"branca";1;1;;0;0;
2005;"SP";"mulher";21;"branca";1;1;;1;11;536
2005;"SP";"homem";27;"branca";1;1;"PR";1;8;600
2005;"PA";"mulher";18;"parda";1;1;;1;11;0
2005;"BA";"homem";22;"parda";1;1;;1;11;200
2005;"MG";"homem";22;"branca";1;1;;1;7;200
2005;"GO";"mulher";10;"parda";1;1;;1;4;0
2005;"SP";"homem";37;"parda";1;1;;1;7;1000
2005;"SP";"mulher";23;"branca";1;1;;1;8;0
2005;"MG";"homem";23;"branca";1;1;;1;15;0
2005;"AP";"mulher";33;"parda";1;1;;1;8;0
2005;"PR";"homem";31;"branca";1;1;;1;11;720
2005;"BA";"homem";1;"preta";1;1;;0;0;
2005;"BA";"mulher";68;"branca";0;1;;1;11;0
2005;"AM";"homem";15;"parda";1;1;;1;3;0
2005;"MA";"homem";52;"parda";1;1;;0;0;542
2005;"BA";"homem";11;"parda";1;1;;1;4;0
2005;"PR";"homem";30;"branca";1;1;;1;4;500
2005;"RO";"mulher";41;"branca";1;1;"PR";1;5;0
2005;"RJ";"mulher";38;"branca";1;1;"MA";1;11;800
2005;"MT";"homem";11;"parda";1;1;;1;3;0
2005;"SP";"mulher";39;"branca";1;1;;1;15;10000
2005;"PB";"homem";47;"parda";1;1;;0;2;240
2005;"RS";"homem";37;"parda";0;1;;1;8;540
2005;"AL";"homem";38;"parda";1;1;;0;0;0
2005;"RJ";"mulher";42;"branca";0;1;;1;8;0
2005;"BA";"mulher";70;"parda";0;1;;1;1;300
2005;"RR";"mulher";22;"parda";1;1;;1;11;360
2005;"SP";"homem";73;"preta";1;1;"MG";1;8;2000
2005;"MG";"homem";48;"branca";1;1;;1;4;2000
2005;"PR";"mulher";48;"parda";1;1;;0;0;450
2005;"RR";"homem";22;"parda";1;1;;1;13;1110
2005;"SP";"homem";53;"branca";0;1;;1;15;15000
2005;"PE";"homem";43;"parda";0;1;;1;15;700
2005;"PE";"homem";11;"parda";1;1;;1;5;0
2005;"RS";"mulher";17;"branca";1;1;;1;8;0
2005;"PA";"mulher";21;"parda";1;1;;1;5;0
2005;"AM";"homem";79;"branca";0;1;;1;4;600
2005;"SE";"homem";35;"branca";1;1;;1;3;300
2005;"MG";"homem";52;"branca";1;1;;1;5;1410
2005;"RJ";"homem";72;"branca";0;1;;1;4;700
2005;"PE";"homem";23;"branca";1;1;;1;4;190
2005;"CE";"mulher";21;"branca";1;1;;1;7;0
2005;"BA";"homem";33;"preta";1;1;;1;8;1200
2005;"MG";"homem";1;"branca";1;1;;0;0;
2005;"RS";"homem";77;"branca";0;1;;1;1;600
2005;"TO";"mulher";7;"parda";1;1;;1;0;
2005;"SP";"homem";14;"branca";1;1;;1;7;0
2005;"MG";"homem";9;"parda";1;1;;1;3;
2005;"MT";"mulher";0;"branca";1;1;;0;0;
2005;"ES";"mulher";22;"parda";0;1;;1;11;120
2005;"TO";"mulher";29;"branca";1;1;"CE";1;11;250
2005;"BA";"mulher";39;"branca";1;1;;1;11;300
2005;"CE";"mulher";64;"preta";0;1;;0;0;300
2005;"BA";"homem";17;"branca";1;1;;1;5;0
2005;"CE";"mulher";24;"parda";5;1;"RN";1;11;0
2005;"GO";"mulher";29;"preta";1;1;;1;5;0
2005;"BA";"homem";16;"parda";1;1;;1;4;0
2005;"PR";"homem";9;"branca";1;1;;1;1;
2005;"PI";"mulher";5;"parda";1;1;;0;0;
2005;"RS";"mulher";56;"branca";1;1;;1;8;2050
2005;"CE";"mulher";13;"parda";1;1;;1;5;0
2005;"CE";"homem";17;"branca";1;1;;1;10;0
2005;"PI";"mulher";1;"parda";1;1;;0;0;
2005;"ES";"homem";16;"preta";1;1;"SP";1;8;0
2005;"SP";"homem";27;"branca";1;1;;1;15;3000
2005;"RS";"mulher";35;"branca";1;1;;1;2;600
2005;"SP";"homem";24;"parda";1;1;;1;;300
2005;"MG";"homem";38;"parda";0;1;;1;3;120
2005;"RS";"homem";41;"branca";0;1;;1;4;300
2005;"AC";"homem";32;"parda";1;1;;0;0;300
2005;"DF";"mulher";18;"branca";1;1;"MA";1;10;350
2005;"SP";"mulher";10;"branca";1;1;;1;3;0
2005;"BA";"mulher";11;"preta";1;1;;1;3;0
2005;"AM";"mulher";38;"parda";1;1;;0;0;95
2005;"PR";"mulher";10;"branca";1;1;;1;3;0
2005;"CE";"homem";39;"branca";1;1;;1;3;90
2005;"DF";"homem";29;"parda";1;1;;1;11;2700
2005;"MT";"homem";35;"parda";1;1;"PR";1;4;500
2005;"SP";"mulher";34;"branca";1;1;;1;15;
2005;"SP";"homem";35;"branca";1;1;;1;12;11500
2005;"MG";"homem";10;"branca";1;1;;1;2;0
2005;"RS";"homem";31;"preta";0;1;;1;8;1100
2005;"PI";"homem";48;"parda";1;1;;1;15;5000
2005;"RJ";"homem";54;"branca";1;1;;1;15;14670
2005;"PE";"mulher";1;"parda";1;1;;0;0;
2005;"BA";"mulher";3;"preta";1;1;;0;0;
2005;"AM";"mulher";31;"parda";1;1;;1;2;95
2005;"CE";"mulher";22;"parda";0;1;;1;8;65
2005;"PA";"mulher";29;"branca";1;1;;1;11;420
2005;"GO";"homem";23;"parda";1;1;;1;4;560
2005;"AL";"homem";11;"preta";1;1;;1;2;0
2005;"MG";"mulher";43;"parda";0;1;;1;1;15
2005;"RJ";"homem";35;"branca";1;1;;1;11;1000
2005;"RN";"mulher";22;"parda";1;1;;1;11;0
2005;"MG";"mulher";2;"parda";1;1;;0;0;
2005;"SC";"homem";33;"preta";1;1;;0;0;340
2005;"AL";"mulher";10;"branca";1;1;;1;2;0
2005;"RS";"mulher";11;"branca";1;1;;1;4;0
2005;"AM";"homem";12;"branca";1;1;;1;3;0
2005;"GO";"homem";95;"parda";0;1;"MG";1;2;500
2005;"SP";"mulher";33;"branca";1;1;;1;15;1000
2005;"PE";"homem";20;"parda";1;1;;1;7;300
2005;"SP";"homem";2;"parda";1;1;;0;0;
2005;"AL";"mulher";1;"parda";1;1;;0;0;
2005;"GO";"mulher";18;"parda";1;1;"DF";1;11;600
2005;"AL";"homem";25;"parda";1;1;;0;0;300
2005;"AM";"mulher";83;"parda";0;1;;0;0;300
2005;"SE";"homem";16;"branca";1;1;;1;9;200
2005;"BA";"mulher";20;"parda";1;1;;1;13;0
2005;"SE";"homem";18;"parda";1;1;;1;3;0
2005;"GO";"homem";43;"branca";1;0;;0;0;300
2005;"BA";"homem";66;"parda";0;1;;1;4;300
2005;"MG";"homem";76;"parda";0;1;;1;4;300
2005;"MS";"homem";20;"branca";1;1;;1;10;300
2005;"MS";"homem";71;"branca";0;1;"MG";1;0;8600
2005;"RN";"mulher";17;"parda";1;1;;1;9;0
2005;"SP";"homem";52;"branca";1;1;"PE";1;2;0
2005;"SE";"mulher";13;"branca";1;1;;1;7;0
2005;"ES";"homem";32;"branca";1;1;"MG";1;8;450
2005;"SP";"homem";19;"branca";1;1;;1;11;580
2005;"RS";"mulher";11;"branca";1;1;;1;4;0
2005;"RS";"homem";59;"branca";0;1;;1;5;1200
2005;"AM";"homem";9;"parda";1;1;;1;1;
2005;"CE";"mulher";20;"parda";1;1;;1;3;185
2005;"BA";"mulher";26;"parda";1;1;;1;1;80
2005;"PE";"mulher";5;"branca";1;1;;0;0;
2005;"SP";"mulher";59;"branca";0;1;;1;4;980
2005;"SP";"homem";62;"parda";0;1;;1;4;600
2005;"MT";"mulher";47;"branca";1;1;"SP";1;11;0
2005;"RS";"mulher";25;"branca";1;1;;1;11;0
2005;"PR";"mulher";8;"branca";1;1;;1;2;
2005;"BA";"homem";57;"parda";0;1;"PE";0;0;300
2005;"RJ";"homem";16;"preta";1;1;;1;8;0
2005;"PA";"mulher";32;"parda";1;1;;1;;300
2005;"RS";"mulher";45;"branca";1;1;;1;15;0
2005;"GO";"mulher";22;"parda";1;1;;1;5;450
2005;"MG";"mulher";15;"parda";1;1;;1;6;0
2005;"MS";"homem";12;"parda";1;1;;1;4;0
2005;"TO";"homem";19;"parda";1;1;"MA";1;8;0
2005;"RN";"mulher";26;"parda";1;1;;1;10;30
2005;"MG";"homem";3;"parda";1;1;;0;0;
2005;"MG";"mulher";37;"branca";0;1;;1;8;402
2005;"BA";"mulher";40;"parda";0;1;;1;8;715
2005;"AM";"homem";39;"parda";1;1;;1;8;1200
2005;"SP";"mulher";59;"parda";0;1;;1;4;0
2005;"SP";"homem";79;"branca";0;1;"PE";0;0;300
2005;"SE";"homem";44;"parda";1;1;;1;4;350
2005;"GO";"mulher";28;"branca";1;1;"MA";1;11;390
2005;"SP";"mulher";40;"branca";1;1;"BA";1;4;540
2005;"DF";"mulher";4;"branca";1;1;;0;0;
2005;"DF";"mulher";1;"branca";1;1;;0;0;
2005;"CE";"homem";60;"parda";0;1;;0;0;200
2005;"AM";"homem";5;"branca";1;1;;1;0;
2005;"PB";"homem";35;"parda";1;1;;1;4;500
2005;"SP";"mulher";49;"parda";1;1;;0;1;200
2005;"PB";"mulher";63;"parda";0;1;;1;0;300
2005;"RN";"homem";27;"parda";1;1;;1;8;300
2005;"AC";"mulher";19;"parda";1;1;;1;10;300
2005;"PB";"homem";5;"branca";1;1;;0;0;
2005;"SP";"homem";51;"branca";0;1;"PE";1;3;500
2005;"AM";"mulher";33;"preta";1;1;;1;11;0
2005;"PA";"mulher";27;"parda";1;1;;1;13;300
2005;"BA";"mulher";3;"branca";1;1;;0;0;
2005;"MG";"homem";29;"parda";1;1;;1;2;448
2005;"RJ";"mulher";20;"branca";1;1;;1;11;0
2005;"SP";"homem";6;"branca";1;1;;1;0;
2005;"PA";"mulher";3;"preta";1;1;"MA";0;0;
2005;"BA";"mulher";41;"branca";1;1;;1;7;300
2005;"GO";"homem";42;"branca";1;1;;1;8;670
2005;"SC";"homem";6;"branca";1;1;;1;0;
2005;"CE";"homem";50;"parda";0;1;;1;2;350
2005;"MG";"mulher";55;"preta";1;1;;1;4;300
2005;"RO";"homem";7;"parda";1;1;;1;1;
2005;"PB";"mulher";19;"branca";1;1;;1;4;0
2005;"BA";"homem";61;"parda";0;1;;1;11;4300
2005;"SP";"homem";7;"branca";1;1;;1;0;
2005;"DF";"homem";21;"parda";1;1;"BA";1;8;240
2005;"PE";"mulher";18;"branca";1;1;;1;9;0
2005;"GO";"homem";66;"parda";0;1;;1;4;12600
2005;"GO";"homem";15;"parda";1;1;;1;4;0
2005;"MT";"mulher";44;"parda";1;1;"PR";1;10;600
2005;"MG";"homem";34;"parda";1;1;;1;4;650
2005;"PR";"homem";19;"parda";1;1;;1;11;400
2005;"SC";"mulher";46;"branca";1;1;;1;8;320
2005;"SP";"mulher";18;"parda";1;1;"MA";1;8;0
2005;"RJ";"homem";17;"branca";1;1;;1;10;0
2005;"PE";"mulher";5;"preta";1;1;;0;0;
2005;"RO";"homem";9;"parda";1;1;;1;2;
2005;"PA";"mulher";53;"branca";0;1;;1;15;2800
2005;"PA";"homem";55;"parda";0;1;;1;0;480
2005;"RO";"homem";50;"parda";0;1;"ES";1;2;100
2005;"AL";"homem";18;"parda";1;1;;1;4;100
2005;"AP";"homem";9;"parda";1;1;;0;0;
2005;"RJ";"mulher";60;"preta";1;1;;1;15;3500
2005;"AM";"mulher";26;"parda";1;1;;1;4;300
2005;"RO";"mulher";18;"branca";1;1;;1;11;90
2005;"PI";"mulher";49;"parda";1;1;;1;14;960
2005;"RS";"mulher";35;"parda";1;1;;1;8;375
2005;"PR";"homem";66;"parda";0;1;"RS";0;0;375
2005;"PE";"homem";20;"parda";1;1;;1;5;200
2005;"CE";"mulher";52;"branca";1;1;;1;11;300
2005;"CE";"mulher";13;"branca";1;1;;1;3;0
2005;"PA";"mulher";4;"parda";1;1;;0;0;
2005;"PA";"mulher";40;"parda";0;1;"MA";1;4;360
2005;"MA";"homem";5;"parda";1;1;;0;0;
2005;"PA";"mulher";30;"parda";1;1;;1;5;0
2005;"AM";"homem";28;"parda";1;1;;1;11;440
2005;"MG";"mulher";25;"preta";1;1;;1;9;300
2005;"PR";"mulher";9;"branca";1;1;;1;2;
2005;"SP";"homem";54;"branca";1;1;;1;11;2000
2005;"PA";"homem";0;"parda";1;1;;0;0;
2005;"AC";"homem";10;"parda";1;1;;0;0;0
2005;"BA";"homem";28;"parda";0;1;;1;11;501
2005;"PI";"mulher";25;"parda";1;1;"PB";0;0;65
2005;"SP";"mulher";31;"branca";1;1;"BA";1;8;700
2005;"SP";"mulher";2;"branca";1;1;;0;0;
2005;"RS";"homem";38;"branca";1;1;;1;2;1000
2005;"PE";"homem";9;"parda";1;1;;0;2;
2005;"GO";"homem";47;"branca";1;1;"MG";1;4;2000
2005;"DF";"mulher";42;"parda";1;1;;1;3;120
2005;"AM";"mulher";25;"parda";1;1;;1;1;300
2005;"RS";"mulher";45;"parda";0;1;;1;8;400
2005;"RS";"mulher";31;"branca";1;1;;1;5;138
2005;"SP";"mulher";19;"branca";1;1;;1;12;0
2005;"PE";"homem";39;"parda";1;1;;1;4;320
2005;"MG";"mulher";16;"parda";1;1;;1;8;0
2005;"BA";"mulher";11;"parda";1;1;;1;4;0
2005;"RJ";"homem";13;"parda";1;1;;1;6;0
2005;"MS";"homem";18;"branca";1;1;"SP";1;12;0
2005;"DF";"homem";34;"parda";0;1;;0;0;300
2005;"PE";"mulher";44;"parda";1;1;;1;11;0
2005;"SP";"mulher";33;"branca";1;1;;1;4;0
2005;"PR";"homem";17;"branca";1;1;;1;8;0
2005;"MS";"homem";22;"branca";1;1;"PR";1;5;600
2005;"MG";"homem";6;"parda";1;1;;1;0;
2005;"RS";"mulher";23;"branca";1;1;;1;12;1200
2005;"PE";"mulher";22;"parda";1;1;;1;4;0
2005;"CE";"homem";18;"parda";1;1;;1;10;0
2005;"MS";"mulher";18;"parda";1;1;;1;10;300
2005;"RR";"homem";6;"parda";1;1;;0;0;
2005;"BA";"mulher";23;"parda";1;1;;1;5;60
2005;"BA";"mulher";90;"preta";0;1;;0;0;300
2005;"BA";"homem";59;"branca";1;1;;1;14;0
2005;"SP";"homem";8;"parda";1;1;;1;1;
2005;"PR";"homem";38;"branca";1;1;;1;8;4300
2005;"MT";"mulher";32;"branca";1;1;"SP";1;15;0
2005;"DF";"homem";22;"branca";1;1;;1;11;400
2005;"PA";"homem";6;"parda";1;1;;0;0;
2005;"CE";"homem";1;"parda";1;1;;0;0;
2005;"SP";"mulher";38;"branca";1;1;;1;11;30
2005;"RS";"mulher";26;"branca";1;1;"SP";1;8;0
